source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,8.39,105.13,30.19,15.45,0.02,0.4,0,1607.17
ofi,60.77,4.12,0.02,102.14,0,2.86,38.11,667.35
nfc,65.02,10.54,4.18,53.36,0,0.02,1,264.55
mfi,41.76,0.22,11.32,53.12,0.81,60.92,91.47,507.49
icpf,10.15,14.65,0.95,20.22,0.01,1.11,0,275.16
govt,2.7,0,10.8,2.59,0,6.03,2.37,6.9
hh,2.52,0.66,0.52,0.21,0.02,0.3,0,12.48
row,943.95,1747.51,499.67,595.73,5.67,139.19,0,0
