source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.29,83,17.26,10.33,0.01,0.41,0,1000.72
ofi,73.39,0.13,5.22,21.32,0,3.67,45.27,668.12
nfc,49.05,2.49,2.48,20.94,0.02,0.01,1,130.2
mfi,69.89,0.2,9.3,84.87,0.91,59.88,101.26,420.32
icpf,8.24,12.87,4.07,20.53,0.01,1.89,0,218.57
govt,4.64,0,13.5,0,0,5,2.65,7.42
hh,0.73,0.19,0.26,0.09,0.02,0.38,0,11.04
row,461.68,1097.92,336.84,613.64,4.02,143.03,0,0
