source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,1.33,0,0,0.05,0,0.02,0.34,0.18
nfc,1.18,0,0,0.29,0,0.05,0,0.67
mfi,6.7,0.01,0,0.64,0,0.61,7.67,0.34
icpf,0,0,0,0,0,0,0,0
govt,0.08,0,0,0,0.01,3.54,0,0
hh,0,0,0,0.24,0,0,0,0
row,2.47,0,0,0.73,0.01,1.87,0,0
