source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.13,0.02,0,0,0,0,0,0.13
ofi,1.64,0.02,0.02,0.09,0,0.1,0.42,0.32
nfc,5.32,0.23,0.03,0.36,0,0.06,0,1.42
mfi,8.3,0.13,0,1.02,0,3.6,8.45,8.49
icpf,0.01,0.03,0,0,0,0.75,0,3.33
govt,0.2,0,0,0.01,0,3.74,0,0
hh,0.42,0.21,0.07,0.27,0,0.25,0,0.6
row,3.9,0.16,0.08,0.7,0.03,12.59,0,0
