source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.09,0.01,0,0,0,0,0,0.13
ofi,1.38,0,0.01,0.07,0,0.09,0.53,0.18
nfc,3.65,0.09,0.02,0.31,0,0.13,0,1.25
mfi,7.65,0,0,0.81,0,3.05,7.65,3.87
icpf,0.01,0.08,0,0,0,0.69,0,2.16
govt,0.2,0,0,0,0.01,3.73,0,0
hh,0.4,0.12,0.06,0.32,0,0.39,0,0.52
row,4.1,0.06,0.04,0.71,0.06,11.88,0,0
