source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.18,0,0,0,0,0,0,0.01
ofi,6.58,0,0,1.34,0,0,0.13,12.54
nfc,68.39,0,0,1.98,0,0,0.08,24.05
mfi,120.7,0.18,0,12.98,0.02,15.24,147.18,67.6
icpf,1.78,0,0,0.12,1.01,1.02,0.12,0.21
govt,6.84,0,0,0.1,0,22.22,21.15,10.21
hh,0,0,0,0.39,0,0,0,0.02
row,38.89,0.1,0,13.37,0.22,27.54,0,0
