source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.04,0,0.39,0.05,0,0.06,0,0.69
ofi,0,0,0,0,0,0,0,0
nfc,0.17,0,0.01,0.18,0,0.04,0,0.04
mfi,0.39,0,0.92,0.01,0,13.74,0,11.01
icpf,0.18,0,0.99,0.02,0,2.17,0,6.32
govt,0.02,0,0,0,0,0,0,0
hh,0.38,0,0.48,0.31,0,0.07,0,0.59
row,4.73,0,1.62,0.44,0,19.86,0,0
