Node,Sector,time,Assets,Liabilities
iv,Non-banks,2013-Q4,1.89,1.89
nfc,Real economy,2013-Q4,43.43,84.39
mfi,Banks,2013-Q4,55.7,50.51
ofi,Non-banks,2013-Q4,4.72,5.78
icpf,Non-banks,2013-Q4,8.61,8.4
hh,Real economy,2013-Q4,36.88,12.37
govt,Real economy,2013-Q4,28.26,34.19
row,row,2013-Q4,5000,5000
