source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0.1
ofi,0,0,0,0,0,0.08,0,4.42
nfc,0,0,0,0,0,0.16,0,0.06
mfi,0,0,0,0.05,0,1.41,0,5.63
icpf,0,0,0.01,0,0,0.13,0,0.93
govt,0,0,0,0,0,0.23,0,0
hh,0,0,0.01,0,0,0.69,0,0.17
row,0,0,0.06,9.18,0,4.19,0,0
