source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,14.6,0,26.47,9.14,0.22,58.16,0,137.06
ofi,2.58,0,18.81,30.93,0.74,46.2,0,144.05
nfc,6.34,0,28.66,3.48,0,4.74,0,16.81
mfi,44.6,0,278.82,57.59,0.58,56.66,0,203.3
icpf,3.83,0,24.5,10.8,0.12,12.94,0,17.63
govt,1.03,0,1.68,0.22,0,14.07,0,1.12
hh,1.63,0,7,1.83,0,12.3,0,9.47
row,-7.8,-4.67,162.65,47.76,0.62,358.5,0,0
