source,_iv,_mfi,_hh,_row
iv,116.39,52.23,0,62.58
ofi,8.93,3.72,0,2.91
nfc,38.36,96.51,0,22.65
mfi,36.32,50.02,0,12.11
icpf,356.67,70.59,0,50
govt,79.46,15.36,0,7.21
hh,254.24,18.84,0,35.51
row,125.59,16.06,0,0
