source,_iv,_mfi,_hh,_row
iv,121.4,49.91,0,68.02
ofi,9.59,3.3,0,2.86
nfc,39.44,86.98,0,25.53
mfi,45.31,34.31,0,12.69
icpf,374.4,61.78,0,57.93
govt,77.18,15.35,0,7.49
hh,253.34,13.67,0,39.1
row,139.68,23.6,0,0
