source,_iv,_mfi,_hh,_row
iv,167.31,66.48,0,78.91
ofi,9.11,4.48,0,2.81
nfc,56.7,59.82,0,22.53
mfi,42.74,53.42,0,11.75
icpf,527.29,84.89,0,98.25
govt,91.88,15.91,0,7.44
hh,238.38,8.71,0,76.34
row,168.59,51.57,0,0
