source,_iv,_mfi,_hh,_row
iv,121.29,49.97,0,66.22
ofi,10.63,3.73,0,4.28
nfc,39.31,90.05,0,25.21
mfi,43.76,39.23,0,14.77
icpf,369.19,71.26,0,56.61
govt,78.9,17,0,7.21
hh,259.85,15.15,0,38.85
row,132.93,17.51,0,0
