source,_iv,_mfi,_hh,_row
iv,118.84,46.22,0,64.02
ofi,7.96,4.49,0,2.61
nfc,35.21,99.55,0,21.16
mfi,33.09,50.82,0,15.47
icpf,349.09,57.94,0,43.24
govt,79.27,13.8,0,7.99
hh,239.84,30.75,0,33.79
row,125.51,14.67,0,0
