source,_iv,_mfi,_hh,_row
iv,131.88,61.53,0,62.79
ofi,10.35,1.61,0,4.12
nfc,44.96,77.45,0,16.87
mfi,39.56,36.64,0,7.69
icpf,389.19,77.55,0,68.74
govt,76.2,19.33,0,5.75
hh,266.57,18.58,0,67.5
row,142.39,37.2,0,0
