source,_iv,_mfi,_hh,_row
iv,132.82,52.12,0,75.14
ofi,8.4,2.43,0,4.2
nfc,41.18,87.8,0,19.93
mfi,49.2,39.3,0,14.24
icpf,403.65,66.69,0,67.53
govt,77.23,15.93,0,7.15
hh,286.9,16.18,0,45.91
row,160.29,26.17,0,0
