source,_iv,_mfi,_hh,_row
iv,132.8,56.43,0,71.44
ofi,8.57,1.83,0,3.38
nfc,43.31,87.37,0,18.43
mfi,48.65,38.22,0,13.54
icpf,390.3,60.59,0,73.89
govt,76.6,15.69,0,7
hh,283.49,17.68,0,47.01
row,146.28,33.86,0,0
