source,_iv,_mfi,_hh,_row
iv,164.7,67.89,0,77.74
ofi,10.16,4.64,0,8.46
nfc,55.31,77.41,0,21.81
mfi,43.41,57.43,0,11.97
icpf,516.99,91.19,0,91.01
govt,89.64,16.45,0,6.88
hh,246.33,7.84,0,74.94
row,168.53,46.25,0,0
