source,_iv,_mfi,_hh,_row
iv,120.47,51.8,0,65.03
ofi,9.69,3.27,0,3.47
nfc,38.82,98.47,0,24
mfi,43.45,40.27,0,13.75
icpf,366.56,67.55,0,53.04
govt,79.66,16.31,0,7.38
hh,255.43,17.12,0,37.58
row,130.77,13.62,0,0
