source,_iv,_mfi,_hh,_row
iv,146.92,62.33,0,70.83
ofi,10.96,4.83,0,5.17
nfc,37.84,79.45,0,15.58
mfi,44.52,54.84,0,9.27
icpf,475.78,70.45,0,81.21
govt,85.09,16.18,0,5.65
hh,218.15,10.51,0,61.51
row,157.63,47.67,0,0
