source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,33.46,0,0,15.88,0,0.45,62.2,100.62
nfc,142.28,0,0,7.23,0.62,14.58,0,109.11
mfi,76.06,0.26,0,27.54,0.35,35.89,161,67.27
icpf,3.06,0,0,0.72,2.68,2.08,11.22,6.4
govt,16.55,0,0,0.12,0.02,2.98,11.93,9.05
hh,0,0,0,0,0,0.26,0.27,0.06
row,169.07,0,10.35,22.12,3.54,19.57,0,0
