source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.12,0,0.25,0.74,0,0,0,121.58
ofi,0.02,0.15,0.16,1.12,0,0,0,6.65
nfc,0,0,0,0,0,0,0,0.42
mfi,0.26,0,1.99,1.2,0,0,0,179.99
icpf,0,0,0.01,0.05,0,0,0,0.83
govt,0,0,0.03,0,0,0,0,0.26
hh,0,0,0.2,0.01,0,0,0,0.03
row,0.1,8.21,20.93,43.23,0,0,0,0
