source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0.03,0.55,1.37,0,0,0,105.89
ofi,0,0,0.29,0.36,0,0,0,9.92
nfc,0,0,0,0,0,0,0,0.36
mfi,0.23,0,2.31,1.23,0,0,0,167.25
icpf,0,0,0.07,0.03,0,0,0,1.14
govt,0,0,0.02,0,0,0,0,0.44
hh,0,0,0.48,0,0,0,0,0.05
row,0,3.75,19.09,21.12,0,0,0,0
