source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,185.29,151.68,107.92,12.43,1.27,38.35,0,535.13
ofi,38.18,14.46,14.72,3.18,0,1.13,100.64,197.62
nfc,1291.6,44.12,94.36,6.52,4.71,33.43,0.1,443.43
mfi,990.73,60.77,389.41,321.55,78.69,636.53,1151.01,925.53
icpf,216.06,410.09,299.12,31.02,22.05,417.41,9,849
govt,137.13,81.27,28.69,0.84,0.42,36.62,2.19,115.18
hh,182.65,253.24,59.16,6.85,22.66,0.32,0.01,133.45
row,1366.37,151.71,845.72,129.05,14.95,1385.1,0,0
