source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,172.33,125.34,106.09,13.74,1.3,33.94,0,508.56
ofi,45.78,10.63,50.28,3.3,0,0.58,88.46,247.07
nfc,1103.93,39.31,116.47,11.11,3.36,29.4,0.1,436.44
mfi,918.85,57.74,436.26,312.29,73.68,532.88,1091.35,901.61
icpf,193.6,369.19,294.24,29.19,20.14,386.87,8.7,748.69
govt,160.45,78.9,27.76,1.67,0,33.87,2.36,105.66
hh,150.21,260.24,71.77,6.78,20.81,0.58,0.01,92.36
row,1291.77,134.59,854.63,144.37,12.8,1284.71,0,0
