source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,8.9,8.64,1.59,0.59,0,0.3,0,51.62
ofi,7.4,1.04,1.27,0.05,0,0.57,1.58,13.24
nfc,68.63,3.68,1.43,0.71,0,3.11,0,32.5
mfi,59.48,2.12,4.23,4.19,0.06,16.67,128.2,118.25
icpf,7.68,17.63,3.73,0.47,0.15,1.26,0.01,26.85
govt,50.75,8.08,5.15,7.59,0.05,4.9,0.35,106.69
hh,29.3,18.05,5.19,2.77,0,0.14,0,10.26
row,126,17.59,75.22,18.02,0.05,97.49,0,0
