source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,9.15,11.74,1.55,0.74,0.03,0.24,0,67.08
ofi,10.22,2.07,0.35,0.19,0.23,0.24,2.18,17.1
nfc,79.91,6.05,0.72,0.86,0.01,2.83,0,32.98
mfi,61.06,1.92,4.05,4.49,0.08,19.94,132.9,133.89
icpf,7,25.1,3.72,0.52,0.05,1.94,0.01,28.35
govt,54.84,10.22,2.72,8.51,0.07,3.78,0.29,128.28
hh,32.54,24.04,4,3.76,0.01,0.06,0.03,12.13
row,154.36,19.14,82.42,27.29,0.34,116.54,0,0
