source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,9.11,15.45,1.31,0.73,0.04,0.28,0,66.12
ofi,10.72,1.97,0.37,0.3,0.22,0.45,2.35,17.11
nfc,88.27,5.48,0.74,0.83,0,2.54,0,34.09
mfi,59.45,1.99,5.39,4.13,0.1,27.02,137.12,112.32
icpf,7.49,25.8,2.74,0.57,0.07,1.68,0.01,28.83
govt,51.67,10.03,2.46,8.12,0.05,2.32,0.28,124.82
hh,31.11,23.29,3.47,3.62,0.01,0.05,0.04,10.15
row,156,18.81,81.6,26.34,0.15,111.55,0,0
