source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,12.32,17.67,1.52,0.79,0.08,0.16,0,76.82
ofi,12.63,1.76,0.28,3.95,0.23,0.48,2.52,21.61
nfc,86.83,8.03,0.8,1.22,0,2.6,0,37.26
mfi,63.8,2.35,6.94,4.21,0.07,39.72,144.39,57.29
icpf,5.12,29.44,2.17,0.88,0.03,1.22,0,31.01
govt,51.64,12.04,2.49,7.55,0.08,1.9,0.25,141.93
hh,37.85,27.22,1.96,3.62,0.01,0.02,0.09,13.12
row,171.64,25.16,75.03,30.75,0.14,99.85,0,0
