source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0.04,0,0,0.11,0,0.98
ofi,0,0,0.1,0.76,0,0.1,0,12.91
nfc,0,0,10.68,0,0,0,0,0.02
mfi,0.08,0,0.86,0.05,0,1.72,0,11.76
icpf,0.03,0,0.12,0.21,0,0.16,0,7.06
govt,0,0,0.55,0,0,0.01,0,0
hh,0,0,0.02,0,0,0,0,0.07
row,6.01,0.04,63.74,29.5,0,14.05,0,0
