source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.89,10.12,0,15.02,0,0,0,5.28
ofi,69.66,1.98,0,508.56,0,0.47,0.02,1396.48
nfc,35.06,0.34,0,50.73,0,0,0,53.4
mfi,19.16,0.49,0,12.4,0.09,3.15,30.53,74.59
icpf,0.07,0.01,0,0.01,0.04,0,0,7.65
govt,0.06,0,0,0,0,0.13,0.06,0.93
hh,0,0,0,0,0,0,0.47,0.31
row,37.38,0,0.02,1200.42,0.4,0.26,0,0
