source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,3.81,10.48,0,4.34,0,0,0.01,3.94
ofi,58.75,0.28,0,473.71,0,0.47,0.01,1468.44
nfc,35.75,0.35,0,31.17,0,0,0,47.8
mfi,14.97,0.31,0,11.72,0.07,3.64,26.57,68.7
icpf,0,0,0,0,0,0,0.02,0.03
govt,0.11,0,0,0,0,0.17,0.1,0.94
hh,0,0,0,0,0,0,0.39,0.26
row,36.73,0,0.12,1295.84,0,0.24,0,0
