source,_iv,_mfi,_hh,_row
iv,86.05,24.76,0,96.47
ofi,0,0,0,0
nfc,8.01,1.98,0,0
mfi,0,0.83,0,1.34
icpf,14.38,1.38,0,99.68
govt,0,0,0,4.11
hh,0.6,0,0,1.1
row,1270.81,411.77,0,0
