source,_iv,_mfi,_hh,_row
iv,94.31,28.17,0,106.33
ofi,0,0,0,0
nfc,9.94,4.38,0,0
mfi,0,0.9,0,0.84
icpf,13.06,1.43,0,112.8
govt,0,0,0,4.65
hh,0.75,0,0,1.19
row,1471.94,446.6,0,0
