source,_iv,_mfi,_hh,_row
iv,101.51,26.26,0,123.01
ofi,0,0,0,2.46
nfc,10.43,4.35,0,0
mfi,0,1.25,0,0.94
icpf,20.3,0.57,0,127.42
govt,0,0,0,4.82
hh,0.71,0,0,1.34
row,1673.37,446.04,0,0
