source,_iv,_mfi,_hh,_row
iv,87.94,16.84,0,80.88
ofi,0,0,0,0
nfc,5.2,2.95,0,0
mfi,0,0.52,0,1.43
icpf,13.95,1.82,0,83.69
govt,0,0,0,2.25
hh,0.22,0,0,0.41
row,1177.77,372.19,0,0
