source,_iv,_mfi,_hh,_row
iv,88.34,24.68,0,100.58
ofi,0,0,0,0
nfc,7.37,3.18,0,0
mfi,0,0.72,0,1.42
icpf,13.58,2.49,0,100.77
govt,0,0,0,3.99
hh,0.62,0.01,0,0.99
row,1339.44,431.62,0,0
