source,_iv,_mfi,_hh,_row
iv,94.95,28,0,102.4
ofi,0,0,0,0
nfc,6.99,1.79,0,0
mfi,0,0.73,0,1.5
icpf,13.42,1.34,0,96.69
govt,0,0,0,2.67
hh,0.25,0,0,0.54
row,1329.96,360.05,0,0
