source,_iv,_mfi,_hh,_row
iv,93.46,25.08,0,99.84
ofi,0,0,0,0
nfc,7.65,1.85,0,0
mfi,0,0.68,0,1.42
icpf,13.21,1.53,0,100.36
govt,0,0,0,3.54
hh,0.56,0,0,1.11
row,1304.88,444.24,0,0
