source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,15.79,0,0,0,0,0,88,100.01
nfc,568.08,0,0,4.63,0,27.06,0.1,0.22
mfi,702.47,1.82,0,96.81,5.88,211.75,1079.48,164.94
icpf,4.41,0,0,0,8.81,0.05,4.41,-8.76
govt,34.69,0,0,0,0,11.18,2.22,61.44
hh,7.82,0,0,0,21.21,0.3,0.01,0.16
row,27.33,0,129.58,0,1.13,38.71,0,0
