source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,13.65,0,0,0,0,0,88.45,104.12
nfc,541.92,0,0,4.63,0,25.89,0.1,0.21
mfi,682.7,2.03,0,97.57,6.71,214.88,1056.68,145.09
icpf,4.35,0,0,0,8.7,0.06,4.35,-8.65
govt,36.42,0,0,0,0,10.93,2.36,66.23
hh,7.82,0,0,0,20.5,0.38,0.01,0.14
row,27.56,0,132.18,0,1.32,41.03,0,0
