source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,1.06,0,0,0.07,0,0.03,0.29,0.1
nfc,0.86,0,0,0.33,0,0.64,0.08,0.59
mfi,5.35,0,0,0.37,0,0.12,5.67,1.28
icpf,0.01,0,0,0,0,0,0,0
govt,0.1,0,0,0.05,0,0.76,0.06,0.41
hh,1.08,0,0,0.11,0,0,0,0
row,5.1,0,2.93,0.95,0,4.14,0,0
