source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.15,0,0,5.71,0,0,0,920.38
ofi,50.8,0,0,0.01,0,0,0,17.86
nfc,0.01,0,0,0.81,0,0,0,1.26
mfi,0.67,0,0,0,0,0,0,1
icpf,0.37,0,0,0.55,0,0,0,8.2
govt,1.05,0,0,0,0,0,0,5.7
hh,0.43,0,0,0,0,0,0,3.25
row,0,0,0,52.47,0,0,0,0
