Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q2,0.26,0.28
nfc,Real economy,2014-Q2,32.33,61.69
mfi,Banks,2014-Q2,30.33,30.16
ofi,Non-banks,2014-Q2,5.3,5.02
icpf,Non-banks,2014-Q2,2.83,2.74
hh,Real economy,2014-Q2,30.64,9.41
govt,Real economy,2014-Q2,12.79,21.71
row,row,2014-Q2,5000,5000
