source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.08,0,0,0,0,0,0,0.02
ofi,0,0,0,0,0,0.06,0,0.01
nfc,0.01,0,0,0,0,0.09,0,0.05
mfi,0,0,0,0,0,2.24,0,3.52
icpf,0.01,0,0,0,0,0.75,0,0.72
govt,0,0,0,0,0,0.19,0,0
hh,0.01,0,0.02,0,0,0.4,0,0.14
row,0,0,0,0,0,11.67,0,0
