source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.96,0.42,0,0.45,0,0,7.65,11.13
ofi,54.96,0.29,0,13.22,3.06,0.07,193.78,799.56
nfc,21.57,0.05,0,9.58,0.97,0.83,8.86,172.7
mfi,218.09,4.2,0,151.69,0.53,46.95,422.43,130.67
icpf,5.3,0.24,0,7.47,1.01,1.35,55.45,30.49
govt,17.2,0,0,0.49,0.59,6.8,24.92,22.29
hh,2.04,0.01,0,0,0.08,0.15,5.25,0.43
row,183.26,2.97,60.21,543.2,0.19,15.43,0,0
