source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.77,0.42,0,0.41,0,0,25.32,9.91
ofi,60.9,0.45,0,13.25,1.45,0.07,151.39,864.58
nfc,37.21,0.08,0,10.5,0.96,1.6,8.86,204.75
mfi,208.51,4.38,0,159.74,0.4,46.51,453.53,134.57
icpf,5.99,0.49,0,6.82,0.9,1.22,64.4,29.86
govt,11.08,0,0,0.36,0.03,9.55,29.16,17.13
hh,2.04,0.02,0,0,0.07,0.16,5.25,0.23
row,190.35,2.86,53.04,605.51,0.17,15.21,0,0
