source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0.02
ofi,0,0,0,0,0,0,0,2.87
nfc,0,0,0,0,0,0,0,0
mfi,0,0,0,0,0,0.3,0,0
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0.02
row,0,0,0.14,1.26,0,0,0,0
