source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.03,0,0,0,0,0,0,0.04
ofi,1.5,0.01,0,0.02,0.01,0.04,0.81,0.65
nfc,0.32,0,0,0.14,0,0.02,0.06,2.09
mfi,6.98,0,0,1.41,0,0.41,7.81,0.26
icpf,0,0,0,0,0,0,0,0
govt,0.09,0,0,0,0,0.2,0.04,0.5
hh,0,0,0,0,0,0,0,0.05
row,3.67,0,0.05,0.65,0.01,1.21,0,0
