source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,5.78,0,0,0,0.01,0.03,0.15,0.01
nfc,0,0,0,0,0,0.15,0,3.09
mfi,63.11,0.31,0,4.34,0.05,10.19,92.12,3.47
icpf,0.02,0,0,0,0,0,0.1,0
govt,0.33,0,0,0,0,0.97,4.6,0.04
hh,0,0,0,0,0,0,0,0
row,15.88,0,0,0.13,0,234.85,0,0
