source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,6.42,0,0,0,0.01,0.03,0.17,0.01
nfc,0,0,0,0,0.01,0.15,0,3.17
mfi,58.89,0.05,0,4.5,0.09,9.44,90.16,3.36
icpf,0.02,0,0,0,0,0,0.09,0.04
govt,0.33,0,0,0,0,0.97,4.3,0.04
hh,0,0,0,0,0,0,0,0
row,18.38,0.23,0,0.2,0,239.23,0,0
