source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,283.26,0,360.64,328.14,8.33,862.41,0,1718.68
ofi,47.6,0,93.26,226.5,15.58,240.97,0,126.1
nfc,23.03,0,38.3,42.73,0.64,70.3,0,54.89
mfi,127.8,0,1454.9,1136.21,13.72,2574.76,0,857.92
icpf,328.38,0,549.71,263.92,17.24,1694.81,0,897.48
govt,24.17,0,51.85,51.54,3.03,215.32,0,101.22
hh,52.02,0,455.11,75.33,1.87,167.31,0,82.87
row,249.63,6.02,1172.35,1321.45,0.01,2227.65,0,0
