source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.09,0.09,0.13,0.14,0.01,0.52,0,2.92
ofi,0.22,0.11,0,0,0,0.02,0.04,24.99
nfc,7.33,0.1,0.05,0.02,0.03,0.09,0.13,0.28
mfi,3.68,0.27,0.02,0.79,0.08,2.99,4.87,35.54
icpf,0.09,0.07,0.06,0.02,0,0.53,0.01,8.83
govt,0.16,0,0.21,0,0,0.13,0,0.22
hh,1.36,1.07,1.18,0.77,0.01,1.89,0,0.56
row,1.8,3.53,0.37,0.81,0.14,0.56,0,0
