source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.1,0.07,0.14,0.08,0.01,0.38,0,2.7
ofi,0.47,0.09,0,0.01,0,0.01,0.04,24.19
nfc,7.75,0.1,0.05,0.02,0.04,0.06,0.14,0.41
mfi,3.52,0.31,0.03,0.83,0.07,3.3,5.33,31.98
icpf,0.09,0.07,0.06,0.01,0,0.49,0.01,5.53
govt,0.16,0,0.22,0,0,0.16,0,0.22
hh,1.66,1,1.01,0.89,0.01,1.67,0,0.54
row,2.66,3.04,0.4,0.48,0.14,0.78,0,0
