source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.06,0.03,0,0,0,0,0,0.4
ofi,2.12,0.04,0,0.21,0.01,0.04,0.91,1.48
nfc,2.98,0.15,0,0.24,0,0.02,0.08,3.68
mfi,7.07,0.02,0,2.18,0,0.61,8.2,6.25
icpf,0.16,0.16,0.08,0,0,0.07,0,4.03
govt,0.16,0.06,0,0,0,0.18,0.04,1.03
hh,0.24,0.06,0,0.06,0,0,0,0.42
row,6.94,0.43,21.67,1.64,0.01,1.28,0,0
