Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q3,0.67,0.64
nfc,Real economy,2014-Q3,33.47,63.34
mfi,Banks,2014-Q3,24.77,24.65
ofi,Non-banks,2014-Q3,7.74,6.71
icpf,Non-banks,2014-Q3,3.22,3.2
hh,Real economy,2014-Q3,22.18,8.6
govt,Real economy,2014-Q3,9.65,3.89
row,row,2014-Q3,5000,5000
