source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.36,0,0,0,0,0,0.16,0.06
nfc,0.86,0,0,0.08,0,0.01,0.02,0.59
mfi,1.15,0,0,0.1,0,0.01,0.31,0.91
icpf,0,0,0,0,0,0,0,0
govt,0.03,0,0,0,0,0,0.02,0.02
hh,0.64,0,0,0.01,0,0,0,0
row,0.68,0,0,0.36,0,0,0,0
