source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.08,0.01,0,0.01,0,0,0,0
ofi,1.51,0.14,0.2,1.58,0,0.02,0.22,39.48
nfc,0.65,0.48,0.17,0.89,0,0.16,0.08,0
mfi,22.18,0.06,0.01,6.86,0.03,4.33,21.61,0
icpf,0.34,0,0.03,0.48,0,0.31,0.18,0
govt,0.28,0,0,0.21,0,0.24,0.39,0.34
hh,0.45,0.12,0.32,0.55,0,0.32,0,0.09
row,16.26,0,0,41.94,0.01,0,0,0
