source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.08,0.02,0,0,0,0,0,0
ofi,1.51,0.13,0.14,1.6,0,0.15,0.22,39.22
nfc,0.66,0.62,0.2,0.89,0,0.13,0.08,0
mfi,20.75,0.05,0,3.65,0.03,3.94,21.02,0
icpf,0.36,0.01,0.04,0.48,0,0.16,0.17,0
govt,0.3,0,0,0.21,0,0.22,0.39,0.34
hh,0.47,0.12,0.23,0.55,0,0.62,0,0.13
row,0,0,0,49.5,0.01,0,0,0
