source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.1,0,7.46,4.82,0,46.8,0,45.16
ofi,0.76,0,0.26,0,0,0.95,0,0.13
nfc,4.86,0,9.22,12.88,0.17,6.87,0,8.58
mfi,3.89,0,139.63,181.95,0,366.6,0,163.63
icpf,2.65,0,18.3,16.01,0,164.44,0,106.33
govt,0.06,0,0.25,2.6,0,32.87,0,0
hh,13.56,0,14.6,0,0,2.04,0,10.09
row,2.78,0,129.91,148.63,0,413.86,0,0
