Node,Sector,time,Assets,Liabilities
iv,Non-banks,2016-Q3,255.37,257.31
nfc,Real economy,2016-Q3,2290.2,3665.38
mfi,Banks,2016-Q3,3209.49,3158.19
ofi,Non-banks,2016-Q3,593.54,612.83
icpf,Non-banks,2016-Q3,451.39,441.36
hh,Real economy,2016-Q3,2070.98,777.29
govt,Real economy,2016-Q3,624.03,1563.8
row,row,2016-Q3,5000,5000
