source,_iv,_mfi,_hh,_row
iv,0.47,0.1,0,1.45
ofi,0.28,0.01,0,0.27
nfc,2.3,0.22,0,0.56
mfi,7.94,0.01,0,1.72
icpf,4.4,0.01,0,4.94
govt,1.12,0,0,1.49
hh,9.52,1.69,0,2.73
row,0.82,0.16,0,0
