source,_iv,_mfi,_hh,_row
iv,0.26,0.16,0,2.5
ofi,0.67,0.01,0,0.28
nfc,1.23,0.34,0,0.59
mfi,7.92,0.01,0,2.02
icpf,2.76,0.01,0,6.75
govt,1.59,0,0,1.18
hh,8.63,2.37,0,4.35
row,0.9,0.15,0,0
